bis_id,stn_nm,lon,lat
4376851,김수녕양궁장입구,127.51993,36.62665
4300221,용정축구공원,127.5162,36.6336
4375941,명암저수지,127.5131,36.64098
4375951,청주랜드관리사업소,127.51412,36.64855
4377371,예비군훈련장,127.50497,36.66755
4375971,충북경찰청,127.50036,36.67382
4385891,주중동,127.49598,36.67162
4377501,율량서희스타힐스아파트,127.49405,36.66431
4376001,동청주세무서.청주우체국,127.50887,36.66166
4376011,상리(남),127.5127,36.66068
4376031,청주랜드관리사업소,127.514,36.6489
4376041,명암저수지,127.51275,36.63958
4300231,용정축구공원,127.51614,36.63337
4376051,김수녕양궁장입구,127.51973,36.62692
4376831,용성초등학교,127.51879,36.62376
4376061,보살사입구,127.51359,36.61656
4382891,인경종점,127.59873,36.65878
4385761,인경삼거리,127.60523,36.64767
4390691,문박리,127.60757,36.63735
4376241,호정리.가능골,127.60963,36.62297
4376451,이목1리(하촌),127.60812,36.62282
4389451,이목1리,127.60435,36.62235
4376741,남성면이목2리입구,127.60093,36.62395
4376381,지산3리,127.59677,36.6304
4376401,지산1리,127.58573,36.63347
4376621,무성2리마을입구,127.57727,36.64043
4383021,낭성면삼산리,127.56922,36.65577
4383001,낭성면삼산리,127.56495,36.66633
4382991,갈산3길입구,127.56898,36.65577
4300241,현암리입구,127.55992,36.65478
4300251,검배마을입구,127.55758,36.65358
4376291,현암리,127.56105,36.64435
4376261,현암리입구,127.55223,36.65073
4376271,현암리,127.5477,36.65208
4376551,산성입구,127.54123,36.65412
4376721,용담복지회관,127.50605,36.63542
4376511,용담명암산성동행정복지센터,127.50405,36.6345
4376501,용담초등학교,127.50212,36.63358
4376491,우성아파트,127.50008,36.63258
4376691,탑대성동행정복지센터,127.49727,36.6322
4376471,원불교충북교구청,127.49357,36.63245
4376121,청주의료원,127.47365,36.63865
4376131,예술의전당후문,127.4689,36.64198
4376141,청주야구장,127.46883,36.63917
4376481,원불교충북교구청,127.4936,36.63233
4376701,탑대성동행정복지센터,127.49692,36.6321
4376301,탑동현대아파트,127.50075,36.63278
4376521,용담명암산성동행정복지센터,127.50342,36.63408
4376731,용담복지회관,127.50568,36.6351
4391371,산성1터널,127.5227,36.64327
4376561,산성입구,127.54127,36.654
4376281,현암리,127.54762,36.65202
4376221,현암리입구,127.55219,36.65054
4376231,현암리,127.56145,36.64397
4300261,검배마을입구,127.55769,36.65344
4300271,현암리.검배마을,127.56002,36.6546
4387191,갈산,127.57688,36.65322
4376631,무성2리마을입구,127.57718,36.64037
4376411,지산1리,127.58617,36.63342
4376391,지산3리,127.59568,36.63065
4376441,낭성면.이목2리,127.59903,36.627
4376751,남성면이목2리입구,127.60082,36.6239
4385751,문박리,127.6087,36.63672
4385781,인경종점,127.5988,36.65878
4303071,목련로.행복주택5단지,127.52252,36.60582
4378661,운동동삼거리,127.51717,36.6029
4301771,용성중학교,127.51935,36.62787
4385721,한라비발디2단지,127.51789,36.62922
4385711,한라비발디1단지,127.51701,36.62982
4301161,한라비발디,127.5144,36.62816
4385741,한라비발디1단지,127.51727,36.62973
4385731,한라비발디2단지,127.51785,36.62891
4378531,운동동삼거리,127.5172,36.60277
4303101,목련로행복주택5단지,127.52252,36.6056
4389281,이정골종점,127.5231,36.63498
4391401,선돌,127.52137,36.63212
4374851,제1금탑교,127.49917,36.62572
4374861,금천삼일아파트,127.50058,36.62812
4374871,금천현대아파트,127.50247,36.62965
4391411,선돌,127.52154,36.63213
4376861,이정골종점,127.52313,36.63488
4374761,금천현대아파트,127.50201,36.62938
4374771,금천삼일아파트,127.50015,36.62797
4357451,제1금탑교,127.49887,36.62525
4388691,소바위종점,127.48013,36.58848
4359181,장암동마을회관,127.4822,36.58537
4359191,방죽말,127.4855,36.5858
4359201,용평입구,127.48842,36.58986
4359211,신목골,127.48785,36.59271
4359221,장성동.시립요양병원,127.48292,36.5981
4359231,장성교,127.48069,36.59935
4365891,미평사거리,127.47879,36.60115
4368051,수영교사거리,127.4902,36.6153
4301171,옥산교,127.38357,36.65614
4376901,덕촌3리,127.37679,36.65024
4376911,들정봉,127.3799,36.65294
4368091,수영교사거리,127.49088,36.61552
4376931,휴암,127.40345,36.61908
4376941,용수막,127.40387,36.6157
4376951,신전,127.40258,36.6084
4376961,휴암,127.40355,36.61908
4376991,가마골,127.388,36.61742
4377001,수의도장골,127.3884,36.6124
4377011,수의동마을회관,127.39002,36.61127
4377021,현암동,127.39202,36.60112
4377031,동막동,127.37957,36.59239
4377041,동막1구,127.37717,36.59202
4377051,동막동,127.37021,36.59381
4300321,오룡마을,127.36827,36.5996
4300281,당산마을,127.36391,36.60011
4381631,다락리마을회관,127.3575,36.6004
4300291,다락1리,127.3558,36.60343
4300301,다락1리,127.35618,36.60251
4387771,다락리마을회관,127.3573,36.60038
4300311,동막동,127.36958,36.59641
4377081,동막동,127.36997,36.594
4377091,동막1구,127.37722,36.59193
4377101,동막동,127.37965,36.59228
4377111,현암동,127.3921,36.60102
4377121,수의동마을회관,127.39008,36.61132
4377131,수의도장골,127.38855,36.61237
4377141,가마골,127.38812,36.61745
4377151,강촌마을,127.38812,36.61982
4377251,원마루,127.49605,36.60616
4377261,분평휴먼시아6단지아파트정문,127.4927,36.6062
4377271,분평휴먼시아6단지,127.48963,36.60713
4377281,분평대원아파트,127.48973,36.6098
4369371,충북학생교육문화원,127.48013,36.682
4377171,분평대원아파트,127.4896,36.60987
4377181,분평휴먼시아7단지아파트,127.4895,36.6072
4378481,분평휴먼시아6단지,127.49198,36.60612
4385671,선광로즈웰1차,127.49927,36.66892
4375701,충북낙농농협,127.49885,36.66491
4300901,엘지로,127.43582,36.6591
4303311,다농엘마트,127.43722,36.66172
4303331,상신,127.4354,36.66395
4377561,내곡,127.43068,36.66332
4377571,상신농협,127.4338,36.66385
4377591,상신,127.43985,36.6654
4377581,상신,127.43672,36.66368
4378231,벌독정이,127.43762,36.67112
4301301,원평종점,127.43422,36.67315
4377611,원평놀이터,127.43872,36.66728
4377801,원평,127.4399,36.66567
4377621,송절동,127.44478,36.6674
4377631,문암,127.44883,36.66965
4377641,중반,127.45183,36.67133
4378471,문암,127.45447,36.67371
4301651,구.내곡초등학교,127.42862,36.65958
4303321,다농엘마트,127.43722,36.6619
4301661,남촌,127.42895,36.65845
4300911,엘지로,127.43555,36.66007
4300991,에스케이로,127.43398,36.65787
4378241,SK하이닉스제2공장,127.42304,36.64764
4303541,신성동,127.41292,36.65437
4378251,신성동,127.41143,36.65567
4389301,서촌동,127.4073,36.65877
4378281,신성동,127.41138,36.65557
4301641,신성동,127.41707,36.65223
4303551,신성동,127.41292,36.65417
4302981,SK하이닉스제2공장,127.42205,36.64962
4378291,남촌,127.42192,36.65627
4378341,평동,127.41637,36.6595
4378321,남촌,127.42187,36.65617
4378301,평동,127.41628,36.65942
4378361,삼립식품,127.44765,36.64193
4378371,한국폴리텍대학,127.4475,36.63873
4378391,한국폴리텍대학,127.44762,36.6387
4378401,삼립식품,127.44777,36.64187
4378421,하수처리과종점,127.39271,36.66665
4390511,하수처리과사택,127.39446,36.66905
4378431,신대1구,127.40368,36.67712
4378441,신대2구,127.41217,36.67863
4378451,원평놀이터,127.43154,36.6797
4378461,까치내,127.43593,36.68045
4378491,원마루,127.49568,36.606
4378511,충북미래여성플라자,127.5086,36.59825
4378521,상수도사업본부.충북학사청주관,127.51143,36.5997
4378561,가락골,127.53547,36.61321
4378891,월오동.박뜸말,127.5366,36.61393
4379111,한박골,127.5411,36.61668
4378571,월오동종점,127.54715,36.62178
4378591,월오동,127.54638,36.62
4378601,해오름마을,127.54502,36.61908
4378611,한박골,127.541,36.61675
4378871,월오동.박뜸말,127.53652,36.614
4378621,가락골,127.5354,36.61308
4378671,상수도사업본부.충북학사청주관,127.51175,36.59998
4378681,충북미래여성플라자,127.5085,36.59832
4378721,문암생태공원,127.44834,36.67612
4378731,까치내,127.43596,36.68058
4378741,원평놀이터,127.43157,36.67984
4378751,신대2구,127.41203,36.67877
4378761,신대1구,127.40405,36.67737
4372511,하수처리과사택,127.39435,36.66918
4378771,하수처리과종점,127.39258,36.66677
4379061,상당고등학교,127.51009,36.6065
4303021,운동초등학교,127.5116,36.60487
4303031,운동중학교,127.51267,36.60348
4379091,백운동,127.5243,36.60855
4379101,월오보건진료소,127.52994,36.6113
4378881,월오동.하니말,127.53436,36.61298
4303041,왕샘길,127.53798,36.61468
4303051,월오동종점,127.54722,36.6217
4303061,왕샘길,127.53788,36.6148
4379161,월오동.하니말,127.53432,36.61307
4379171,월오보건진료소,127.52993,36.61138
4301621,운동동,127.52671,36.60979
4379181,백운동,127.5242,36.60867
4303081,운동중학교,127.51287,36.60368
4303091,운동초등학교,127.51188,36.60497
4379211,용암부영아파트,127.51044,36.60648
4303491,서원말,127.54838,36.62612
4303501,월오수변공원,127.54737,36.62848
4379121,목련공원,127.54898,36.64287
4379131,청주시장례식장,127.5459,36.64282
4379141,목련공원,127.54877,36.64267
4301611,월오수변공원,127.54723,36.62847
4379151,서원말,127.54832,36.6261
4379241,신촌고개,127.52276,36.61927
4379261,용박골,127.52659,36.61906
4300921,낙가마을,127.53362,36.62358
4379271,보살사,127.53572,36.62747
4301591,낙가마을,127.53344,36.6236
4301601,낙가동소류지,127.5318,36.62262
4379281,용박골,127.52545,36.61943
4385551,영하2리,127.57991,36.7182
4385541,영하1리,127.58576,36.72127
4385531,영하다리,127.5818,36.72572
4385521,영하리입구,127.58352,36.72658
4385501,선암리,127.58922,36.73427
4385101,선암2리종점,127.59298,36.73868
4384951,부연2리,127.58317,36.73803
4385171,부연2리입구,127.58045,36.73995
4385161,부연2리종점,127.58123,36.74243
4384941,부연2리입구,127.58037,36.74
4384931,부연1리낚시터,127.57327,36.73612
4384921,부연1리,127.56877,36.73682
4384911,대길2리,127.56468,36.73333
4384901,대길2리마을회관,127.56362,36.73187
4384891,대길1리,127.56015,36.73052
4384881,서당1리,127.5537,36.72838
4384871,서당2리,127.55655,36.72428
4384971,학평(에버코스),127.55427,36.71928
4384961,학평리,127.54818,36.72188
4385271,내수생활체육센터,127.54092,36.72517
4385261,내수읍사무소,127.53612,36.72347
4358791,내수역,127.53695,36.72778
4385661,내수주공아파트,127.53513,36.72284
4385651,내수중학교,127.53707,36.7239
4385481,내수농협,127.54022,36.72503
4385631,학평리,127.54795,36.72193
4385621,학평(에버코스),127.55432,36.7189
4385611,풍정1리,127.55662,36.71507
4385601,세교1리마을회관,127.56375,36.71483
4385591,세교교다리,127.56612,36.71377
4385581,석화리,127.57019,36.71484
4385571,성령회관,127.57377,36.71644
4385561,비중리(선들거리),127.57881,36.71732
4385121,호명리,127.59342,36.73532
4385111,호명리,127.59365,36.73527
4386391,곤다리,127.54962,36.7548
4385451,북이초등학교,127.55448,36.76163
4385441,북이게이트볼장,127.55383,36.76318
4385431,내추리,127.5485,36.76325
4385401,추학3리,127.53773,36.76437
4385381,장양1리,127.52837,36.75832
4385371,장양1리(가마골),127.52678,36.75518
4385361,현암2리,127.53035,36.74967
4386401,장양리,127.53233,36.75023
4385351,현암2리,127.53072,36.74983
4385341,장양1리(가마골),127.5268,36.75505
4385331,장양1리,127.52857,36.7582
4386411,장양1리마을회관,127.52897,36.76025
4386421,장양2리,127.53242,36.76423
4385321,추학3리,127.53737,36.76422
4385311,추학리보건소,127.54303,36.76503
4384841,추학2리종점,127.54817,36.7696
4386431,보람동산,127.54615,36.7633
4385301,내추리,127.54823,36.7631
4385291,북이게이트볼장,127.55337,36.76317
4385281,북이초등학교,127.55482,36.76205
4386441,곤다리,127.54952,36.75612
4385471,손병희생가,127.55598,36.7547
4385461,토성리,127.57062,36.75133
4385251,학평(에버코스),127.55432,36.7192
4385241,서당2리,127.55667,36.72428
4385231,서당1리,127.55375,36.7282
4385221,대길1리,127.56002,36.73042
4385211,대길2리마을회관,127.56382,36.7319
4385201,대길2리,127.56482,36.73358
4385191,부연1리,127.56868,36.73668
4385181,부연1리낚시터,127.57313,36.73595
4385141,부연2리,127.5829,36.73795
4385091,선암리,127.58918,36.73447
4385081,선암1리,127.58742,36.73095
4385071,영하리입구,127.58367,36.72697
4385061,영하다리,127.58173,36.72582
4385051,영하1리,127.58567,36.72145
4385041,영하2리,127.57968,36.71823
4385031,비중리(선들거리),127.57904,36.71755
4385021,성령회관,127.57349,36.71658
4385011,석화리,127.57005,36.71494
4385001,세교교다리,127.56629,36.71385
4384991,세교1리마을회관,127.564,36.71482
4384981,풍정1리,127.55648,36.71563
4384861,학평(에버코스),127.55458,36.7188
4391241,장재,127.54718,36.74688
4385391,장양2리종점,127.52712,36.7646
4359401,호명,127.60032,36.7319
4385491,선암2리종점,127.5931,36.73868
4384831,북이면사무소,127.54083,36.73852
4384821,신대2리,127.53103,36.7383
4384811,대율2리,127.52802,36.74047
4384801,대율리,127.52573,36.74165
4384791,용계2리,127.52073,36.74622
4384781,용계1리,127.5186,36.7526
4384771,용계리노인정,127.51857,36.7551
4384761,용계3리종점,127.52107,36.75905
4384751,용계리노인정,127.51848,36.75523
4384741,용계1리,127.51847,36.75298
4384731,용계사거리,127.51735,36.74803
4384721,석성초등학교,127.51388,36.74748
4384711,용계리,127.51735,36.74792
4384701,석성1리보건소,127.51502,36.75042
4384691,석성1리,127.51397,36.752
4384681,석성2리(신촌),127.51233,36.75503
4384671,석성리,127.51273,36.75765
4384661,석성리종점,127.50873,36.75878
4384521,석성리,127.5124,36.75778
4384511,석성2리(신촌),127.51228,36.75518
4384501,석성1리,127.51377,36.75203
4384491,석성1리보건소,127.51487,36.75055
4384651,석성리이일화학,127.51157,36.7468
4372941,화하1리,127.50342,36.74707
4384641,석성리이일화학,127.5116,36.7467
4386451,석성초등학교,127.51387,36.74738
4384571,용계2리,127.52063,36.74617
4384561,대율리,127.5254,36.74207
4384551,대율2리,127.52787,36.74037
4384541,신대2리,127.53082,36.73827
4384531,북이면사무소,127.54043,36.73845
4386471,용계사거리,127.51757,36.74793
4384631,화하2리,127.49718,36.74608
4384621,화하2리,127.4969,36.746
4386461,화하1리,127.50337,36.74698
4385421,추학2리종점,127.54803,36.76958
4384611,대율2리마을앞,127.52057,36.73833
4384601,내둔리,127.51518,36.73892
4384591,대율2리마을앞,127.52063,36.73822
4384221,호명리,127.59853,36.7254
4384381,초정노인병원,127.59433,36.72255
4384371,충북소주,127.58984,36.72218
4384361,강우스파빌,127.58712,36.72189
4384351,강우스파빌,127.5874,36.72182
4384341,충북소주,127.58967,36.72206
4384201,초정,127.5992,36.72175
4386541,호명리,127.59873,36.7254
4386551,세교교다리,127.56639,36.71363
4384191,관암마을,127.568,36.70769
4386561,초정약수터,127.60067,36.72045
4384481,인평리,127.59743,36.7113
4359361,저곡리,127.5934,36.711
4384241,인평리,127.59702,36.71123
4359371,우산2리,127.6015,36.71067
4358981,초정리,127.60254,36.71691
4389851,초정약수터,127.60083,36.72047
4386511,초정리종점,127.60075,36.72126
4386571,세교교다리,127.56652,36.71365
4358971,초정리종점,127.60077,36.72148
4384451,약수정,127.55808,36.6959
4384441,덕암2리,127.55315,36.69391
4384431,덕암종점,127.55354,36.69059
4384421,덕암리,127.55085,36.69632
4384411,풍정1리,127.54536,36.70097
4386481,도원교,127.53899,36.71189
4386501,마산3리,127.5413,36.72165
4384321,도원리,127.5389,36.71182
4384311,풍정,127.54152,36.70398
4384301,풍정1리,127.54525,36.70088
4384291,덕암리,127.55056,36.69674
4359301,덕암2리,127.55204,36.69504
4302881,덕암2리,127.55332,36.69477
4384281,약수정,127.55793,36.69557
4359311,형동2리,127.5628,36.69657
4359321,형동1리,127.56448,36.70115
4384261,형동교회,127.56752,36.70173
4384251,형동마을회관,127.56943,36.70155
4359031,형동1리입구,127.5694,36.70495
4359341,비상리,127.57918,36.70768
4359011,비상초등학교,127.58109,36.71047
4301871,미동산수목원,127.65852,36.62405
4303201,성대1구,127.6609,36.62132
4303221,성대2구,127.67192,36.61573
4304851,청석굴,127.67885,36.61215
4304831,운암2구,127.68375,36.60688
4304871,운암휴게소,127.68203,36.60127
4384171,운암1리,127.68693,36.5999
4384161,운암,127.69047,36.60167
4384151,기공수련원,127.69463,36.60792
4384141,옥화리,127.69918,36.61477
4384131,옥화,127.69908,36.6197
4384121,월용,127.70572,36.6244
4384111,월용2리,127.7136,36.62658
4384101,금관초등학교,127.72343,36.62033
4384091,어암리,127.73393,36.61525
4384081,어암리,127.7394,36.61143
4384071,어암1리(가마소뿔),127.74232,36.61072
4384061,어암리계원교,127.75305,36.6098
4384041,계원리계당,127.75068,36.60598
4384031,계원리마을회관,127.75015,36.60435
4384021,계원리,127.74855,36.6018
4384011,계원리,127.74638,36.59758
4384001,두원종점,127.74773,36.59497
4386601,계원리,127.7465,36.5976
4383861,계원리,127.74845,36.60155
4383851,계원리마을회관,127.7502,36.60397
4383841,계원리계당,127.75068,36.60582
4383831,계원,127.75308,36.60842
4383821,어암리계원교,127.7532,36.60993
4383811,어암1리(가마소뿔),127.74268,36.61075
4386611,어암리,127.73943,36.6115
4383801,어암리,127.73438,36.61507
4383901,금관초등학교,127.72372,36.62053
4383791,월용2리,127.71372,36.6267
4383781,월용,127.70597,36.62473
4383771,옥화,127.69928,36.62003
4383761,옥화리,127.69893,36.61497
4383751,기공수련원,127.69473,36.60835
4383741,운암,127.69065,36.60187
4383731,운암1리,127.68735,36.60012
4386621,운암리,127.68365,36.60053
4304821,운암2구,127.68383,36.60647
4304841,청석굴,127.67877,36.61232
4303231,성대2구,127.67257,36.61569
4303211,성대1구,127.66157,36.62075
4301881,미동산수목원,127.65879,36.62411
4332401,미원우체국,127.65465,36.6337
4383941,어암1리마을회관,127.739,36.62027
4383931,어암리쇠바우마을,127.74292,36.62317
4383921,쇠바위종점,127.74588,36.62718
4383911,어암리쇠바우마을,127.74297,36.62335
4383711,어암1리마을회관,127.73937,36.62073
4383991,금관1리,127.72445,36.62458
4383981,금관2리,127.7258,36.63787
4383971,금관2리종점(장선이),127.72425,36.64297
4383961,금관2리,127.72558,36.63817
4383951,금관1리,127.72435,36.6248
4383891,금관리,127.723,36.61593
4383701,금관3리객골,127.72218,36.61022
4383871,금관리,127.72332,36.61558
4386631,금관초등학교,127.72295,36.62007
4383691,월용2리,127.71413,36.62667
4383681,월용리종점,127.71493,36.63063
4386591,금관초등학교,127.72278,36.62003
4383881,금관3리객골,127.72228,36.61018
4386641,면사무소,127.65828,36.63627
4335961,관음사,127.67307,36.6472
4383671,중리,127.6733,36.65835
4383661,중리1리,127.67195,36.66112
4383651,중리낚시터,127.66755,36.66992
4383641,운용리,127.6688,36.67857
4383631,운용리(소새울),127.66993,36.68243
4383621,운용2리,127.67487,36.68787
4383611,그린실버홈,127.67878,36.69093
4383601,운교1리운송정,127.682,36.6923
4383591,운교1리,127.6853,36.69262
4383581,대덕숲,127.67965,36.69993
4383571,대덕리마을회관,127.67603,36.70113
4383561,대덕리종점,127.67347,36.70123
4386651,대덕리마을회관,127.67598,36.70105
4386661,대덕숲,127.6795,36.6999
4386671,운교1리,127.6852,36.69258
4383551,운교2리,127.68217,36.69243
4386691,기암2구,127.69118,36.6888
4386701,기암,127.69785,36.6854
4386741,구방리(황골),127.70325,36.67883
4386721,구방리,127.70727,36.67873
4386781,구방리마을회관,127.70785,36.67747
4386761,구방삼거리,127.70902,36.67592
4386801,구방리(점촌),127.70407,36.67233
4386821,구방리,127.69937,36.67045
4334831,농산물집하장,127.69578,36.66732
4328221,열티,127.6928,36.66483
4330381,선녀탕,127.68948,36.66263
4325471,중리,127.68575,36.6584
4328751,쌍이리,127.67778,36.65067
4335951,관음사,127.67337,36.64768
4333111,면사무소,127.65822,36.63643
4325481,중리,127.68518,36.65785
4330391,선녀탕,127.68927,36.66225
4328231,열티,127.69228,36.66457
4334841,농산물집하장,127.6954,36.66685
4386831,구방리,127.69937,36.67027
4386811,구방리(점촌),127.70415,36.67222
4386771,구방삼거리,127.70913,36.676
4386791,구방리마을회관,127.708,36.67748
4386731,구방리,127.7074,36.6788
4386751,구방리(황골),127.70333,36.67893
4386711,기암,127.69797,36.68548
4386681,기암2구,127.69125,36.6889
4383421,운교리종점,127.68187,36.69233
4386841,대덕리,127.67958,36.70128
4386861,큰덕골종점,127.67832,36.70648
4386851,대덕리,127.67948,36.70128
4383431,운교1리운송정,127.68195,36.69238
4386871,그린실버홈,127.67873,36.69102
4386891,운용리(소새울),127.66982,36.68247
4386901,운용리,127.66867,36.6786
4386911,중리낚시터,127.6674,36.66993
4386921,중리1리,127.67187,36.66107
4386931,중리,127.67308,36.6583
4383061,신채호사당,127.62167,36.63628
4387171,고드미마을,127.62628,36.63485
4360551,관정1리.할뫼마을,127.63518,36.6211
4376421,낭성면사무소,127.60383,36.62235
4387181,무성2리마을입구,127.57873,36.648
4383031,갈산리교회앞,127.57698,36.65327
4387201,삼산리(새말),127.56595,36.66453
4382981,무성리마을입구,127.57848,36.65082
4383051,무성2리마을입구,127.57858,36.64798
4387221,호정리.가능골,127.61268,36.62349
4382971,이목1리(하촌),127.61181,36.62549
4387231,안골마을.문박리,127.60908,36.63212
4382941,문박리(홍골),127.60913,36.63487
4382931,문박리(제실말),127.60675,36.64047
4382921,문박리(삿갓말),127.6042,36.64497
4382901,인경리(상촌),127.6033,36.65038
4382871,인경리(한티),127.59868,36.65905
4382881,인경리(말구리종점),127.5909,36.67332
4387241,문박리(삿갓말),127.6041,36.64497
4387251,문박리(제실말),127.60657,36.64043
4387261,문박리(홍골),127.60895,36.63487
4382951,안골마을.문박리,127.60893,36.63212
4382861,가능골,127.61063,36.62822
4387271,이목1리(하촌),127.61159,36.62547
4387281,호정리.가능골,127.61251,36.62347
4360611,관정1리.할뫼마을,127.63515,36.621
4386961,면사무소,127.658,36.63637
4383221,내산리정미소,127.65823,36.64397
4386971,수산2리농업인센터,127.64708,36.65807
4386981,수산2리,127.64645,36.66423
4386991,용곡1리,127.64637,36.67047
4387011,용곡2리,127.6457,36.677
4387021,종암,127.63243,36.68722
4383211,종암1리,127.62735,36.68905
4383201,대신1리(텃골),127.6247,36.68972
4387031,대신1리,127.6173,36.6926
4387041,대신2리,127.6093,36.69218
4387301,인본리,127.61103,36.71158
4382851,인본리,127.61097,36.71153
4383341,대신2리,127.60897,36.69223
4383331,대신1리,127.61643,36.69277
4383321,대신1리(텃골),127.62435,36.68965
4383311,종암1리,127.62697,36.689
4383301,종암,127.63203,36.68732
4383291,용곡2리,127.64535,36.67705
4383251,수산2리농업인센터,127.64688,36.6582
4383241,내산리정미소,127.6581,36.64413
4362321,미원1리,127.65773,36.63745
4386951,면사무소,127.65788,36.63635
4387351,후곡리(뒷골),127.51265,36.43757
4387361,후곡농원,127.51175,36.43475
4382761,후곡리종점,127.50515,36.42375
4382771,후곡농원,127.51185,36.4347
4382781,후곡리(뒷골),127.51282,36.43758
4387341,후곡,127.51438,36.44958
4382751,소전보전소,127.52532,36.45532
4382741,소전2리,127.52735,36.45573
4382731,소전1리,127.54647,36.45823
4382721,소전1리종점,127.54845,36.4563
4387371,소전1리,127.54642,36.45832
4387381,소전2리,127.52727,36.45582
4382711,소전보건소,127.52582,36.45542
4387331,서당터,127.51745,36.46568
4387321,염티,127.5247,36.4719
4387311,염티.문덕,127.52697,36.47393
4365321,묘암.마동,127.52628,36.48083
4365331,산덕리마을회관,127.51402,36.48835
4382701,산덕리,127.5102,36.49163
4365341,구룡2리,127.51572,36.49668
4362961,괴곡,127.52082,36.50643
4362971,괴곡입구,127.52615,36.5093
4363001,문의(청남대),127.4978,36.51408
4362901,괴곡입구,127.52603,36.50937
4362911,괴곡,127.52075,36.50653
4365371,구룡1리,127.52107,36.50222
4382841,산덕리,127.5099,36.49143
4365391,산덕리마을회관,127.51357,36.48858
4382831,산덕리용두,127.51657,36.48527
4365401,묘암.마동,127.5263,36.4807
4382821,염티.문덕,127.52682,36.47388
4382811,염티,127.52462,36.472
4382801,서당터,127.51735,36.46575
4364691,문의대교,127.47897,36.4966
4364701,팔각정,127.48397,36.47963
4364711,현암사,127.47862,36.47932
4364721,오가리,127.47067,36.47552
4382690,대청댐,127.4803,36.47542
4387391,오가리,127.47078,36.47557
4364871,현암사,127.47822,36.4789
4364881,팔각정,127.48353,36.4794
4362871,문의(청남대),127.49793,36.51407
4387401,마동종점,127.54922,36.4959
4365301,마동,127.5413,36.49728
4365311,묘암리,127.5363,36.48552
4364741,하석2리,127.45968,36.45918
4382671,노산1리,127.45725,36.45797
4364830,보조댐,127.45237,36.4488
4364780,용정초등학교,127.43512,36.45318
4364790,신탄진동,127.43042,36.45162
4364800,신탄진동,127.4301,36.45137
4364810,용정초등학교,127.43573,36.45327
4364760,보조댐,127.45192,36.44867
4364841,노산리,127.45108,36.45473
4382651,노산1리,127.45715,36.45777
4364851,하석2리,127.45933,36.45893
4364861,오가리,127.47025,36.47483
4382631,국전2리,127.50662,36.53307
4382621,국전1리,127.51153,36.52978
4382611,국전2리,127.50673,36.53313
4387421,미천5리,127.49763,36.51592
4364201,도원1리,127.46248,36.52348
4364211,죽암2리,127.44717,36.52552
4364221,죽암2리,127.44975,36.5307
4364611,죽암2리,127.44677,36.52553
4364241,죽암리(대청산기도원),127.44013,36.52472
4364251,현도정보고,127.43448,36.52218
4364470,신탄진,127.42882,36.45272
4387431,죽전2리,127.42808,36.5073
4387441,죽암,127.43207,36.52272
4364591,현도정보고,127.43453,36.52208
4364601,죽암리(대청산기도원),127.44008,36.5246
4364231,죽암2리,127.44692,36.52558
4364631,도원1리,127.46253,36.52337
4387461,노현1리마을회관,127.52737,36.51598
4382681,노현1리마을회관,127.52723,36.51603
4382581,달계1리(안터),127.43238,36.47477
4382571,달계1리(구레골),127.4353,36.4744
4382561,달계2리(사기점),127.43978,36.4769
4382551,선동2리,127.43867,36.48512
4382541,시동,127.44315,36.49098
4366981,시동리,127.44792,36.49128
4382531,시동,127.44345,36.49098
4382521,달계2리,127.44528,36.47897
4382511,하석1리,127.45705,36.47352
4382501,하석1리입구,127.45882,36.47133
4382491,하석1리(두집매),127.45963,36.46583
4389721,노산1리,127.45062,36.4555
4382481,하석1리(두집매),127.45972,36.46573
4382471,하석1리,127.45942,36.47077
4382461,하석1리,127.4575,36.47312
4382451,달계2리,127.44537,36.47908
4382421,달계1리(안터),127.43248,36.4749
4382171,달계2리,127.44527,36.47913
4382161,시동,127.4434,36.49088
4382151,선동2리,127.43843,36.48538
4387481,우록1리,127.42818,36.50147
4382141,우록1리다리,127.43887,36.50137
4382131,우록1리종점,127.43437,36.50192
4382411,시목3리,127.41448,36.48982
4382401,시목3리,127.41247,36.49233
4382391,중삼리(배오개),127.41315,36.4957
4382381,중삼리,127.41287,36.49767
4382371,중삼리마을회관,127.41225,36.50142
4382361,중삼리(천지산업),127.41343,36.50675
4382351,상삼리공단입구,127.41392,36.51065
4382341,상삼리(중산교),127.41338,36.51422
4382331,꽃동네대학교,127.41418,36.5181
4382321,상삼리마을회관,127.41495,36.52227
4382311,상삼리,127.41452,36.52373
4382301,상삼리,127.4121,36.52645
4387471,상삼리,127.41183,36.52685
4382281,상삼리마을회관,127.41483,36.5226
4382271,꽃동네대학교,127.41407,36.51852
4382261,상삼리(중산교),127.41325,36.51413
4382251,상삼리공단입구,127.41387,36.51123
4382241,중삼리(천지산업),127.41308,36.50632
4382231,중삼리마을회관,127.41205,36.50147
4382221,중삼리(한두실),127.4129,36.49803
4382211,중삼리입구,127.41303,36.49575
4382191,시목3리,127.41403,36.48982
4387501,듬배,127.4099,36.53007
4382071,시목1리,127.41047,36.4904
4387531,시목1리(연못골),127.40787,36.48885
4387541,중척1리(강정마을회관),127.4072,36.47805
4387551,중척1리(등기비),127.40677,36.47617
4382021,중척2리,127.40523,36.46745
4387581,중척3리(다박골),127.40495,36.46383
4382001,중척3리,127.40553,36.46083
