stdr_ym,kbc_bzc_nm_1,kbc_bzc_nm_2,kbc_bzc_nm_3,card_sales,est_sales,gid
202305,음식,한식,일반한식/백반,30000,0,다바993480
202305,소매업,의약/의료기기,약국,2858000,91123,다바988487
202305,음식,한식,냉면전문점,4530000,61036,다바988485
202305,소매업,의류,일반의류(기타),641000,7711,다바988486
202305,소매업,건축/인테리어,욕실/인테리어,2087100,87041,다바985479
202305,소매업,의약/의료기기,약국,498900,13798,다바992482
202305,소매업,가전제품,사무용기기,930500,8663,다바988493
202305,소매업,연료소매,주유소,19589864,220267,다바991491
202305,서비스,교육서비스,서예/미술학원,500000,5924,다바991483
202305,소매업,의약/의료기기,안경점,5310000,38911,다바988487
202305,기타,기업,기타기업,222200,15593,다바985484
202305,소매업,음식료품소매,반찬전문점,270000,7868,다바989478
202305,소매업,의류,캐쥬얼,6433400,,다바990482
202305,서비스,생활편의서비스,미용실,30000,261,다바990478
202305,소매업,음식료품소매,축산물,337000,9756,다바990478
202305,음식,한식,횟집,947000,10922,다바986484
202305,소매업,패션잡화,액세서리,2206000,31380,다바991485
202305,소매업,음식료품소매,수산물,406000,11810,다바991478
202305,음식,중식,일반중국음식전문점,1712500,18005,다바991483
202305,음식,한식,곱창/양구이전문점,1705020,15685,다바986484
202305,음식,한식,설렁탕/곰탕전문점,1463000,18622,다바989491
202305,소매업,음식료품소매,축산물,2911000,45346,다바989477
202305,소매업,의류,속옷/내의,512500,11904,다바990478
202305,음식,한식,냉면전문점,127000,1853,다바987484
202305,소매업,의약/의료기기,약국,3484900,83867,다바991484
202305,소매업,운동/레져용품,종합체육사,3190000,27652,다바989486
202305,소매업,건축/인테리어,열쇠/철물점,115800,5280,다바991478
202305,서비스,의료서비스,일반의원,6173800,88657,다바992478
202305,음식,한식,찜닭전문점,2325000,27516,다바988486
202305,소매업,의류,일반의류(기타),133000,3448,다바990478
202305,소매업,의류,옷감/직물/수예,325950,9151,다바990479
202305,서비스,(비정기)전문서비스,부동산중개업,1108500,22177,다바991480
202305,서비스,의료서비스,일반의원,254300,14628,다바991480
202305,소매업,의류,일반의류(기타),444000,11074,다바988479
202305,소매업,음식료품소매,농산물,121000,3599,다바990479
202305,소매업,건축/인테리어,조명기구/전기용품,47000,2245,다바988496
202305,소매업,의약/의료기기,의료기기/용품,9920000,226802,다바991477
202305,음식,한식,콩나물국밥전문점,4804036,45189,다바986485
202305,소매업,패션잡화,가방전문점,358000,11881,다바990478
202305,소매업,의류,일반의류(기타),274000,4687,다바989478
202305,소매업,의약/의료기기,약국,12171260,205322,다바989487
202305,서비스,생활편의서비스,인쇄업,221001,4433,다바985497
202305,소매업,건강식품,건강식품,630000,15445,다바990477
202305,서비스,생활편의서비스,가정용품수리,3118000,24480,다바991491
202305,소매업,화초 및 식물 소매,꽃집/꽃배달,225000,5541,다바991485
202305,기타,도매,기계도매,100441,1507,다바985483
202305,소매업,의류,양품점,350000,2981,다바991484
202305,음식,분식,종합분식,2562950,30086,다바989487
202305,음식,한식,일반한식/백반,400000,5804,다바987484
202305,음식,한식,삼겹살/구이전문점,3923000,34219,다바985496
202305,음식,한식,순대전문점,17207000,160971,다바991478
202305,소매업,사무/문구용품,사무용품,385100,11851,다바991489
202305,기타,도매,의약품도매,256277825,,다바993482
202305,음식,한식,곰장어전문점,1556000,13983,다바986484
202305,소매업,패션잡화,구두제화,202000,7206,다바990479
202305,소매업,의약/의료기기,안경점,1600000,14726,다바988486
202305,소매업,건축/인테리어,욕실/인테리어,2304500,90154,다바986484
202305,소매업,의류,아동복,606300,9810,다바990480
202305,소매업,화장품/미용,원브랜드숍,190000,3448,다바991481
202305,음식,커피/음료,커피전문점,179700,1009,다바990482
202305,소매업,패션잡화,가발전문점,424000,12134,다바989487
202305,소매업,패션잡화,액세서리,784000,14179,다바989487
202305,소매업,패션잡화,잡화점,10000,307,다바991479
202305,소매업,건강식품,건강식품,190000,5769,다바990477
202305,소매업,건강식품,건강식품,84000,2020,다바988477
202305,음식,한식,순대전문점,718000,12710,다바986484
202305,음식,한식,국수/칼국수전문점,2027000,21457,다바991490
202305,소매업,기타용품,상품권,2835560,,다바987487
202305,서비스,생활편의서비스,도우미/인력서비스,1500100,30012,다바987484
202305,소매업,패션잡화,모자전문점,361900,11311,다바990479
202305,소매업,패션잡화,가방전문점,214000,6690,다바990483
202305,소매업,의류,일반의류(기타),301000,8064,다바990478
202305,음식,한식,일반한식/백반,1678000,16846,다바992481
202305,소매업,의류,일반의류(기타),361000,4021,다바990482
202305,소매업,의류,한복/민속옷,26000,769,다바989477
202305,소매업,패션잡화,가방전문점,149000,4225,다바990478
202305,서비스,생활편의서비스,사진관,15000,383,다바992479
202305,소매업,의약/의료기기,보청기,1540000,57136,다바991482
202305,음식,한식,보신탕전문점,1877000,19027,다바985496
202305,서비스,생활편의서비스,인쇄업,605000,14563,다바992491
202305,소매업,사무/문구용품,사무용품,610500,26301,다바986482
202305,음식,한식,죽전문점,1175500,12602,다바991478
202305,소매업,종합소매,기타대형종합소매업,413000,28991,다바986479
202305,음식,한식,아구찜/탕전문점,3453000,33841,다바991492
202305,소매업,화장품/미용,원브랜드숍,1497400,25434,다바991489
202305,소매업,음식료품소매,농산물,75000,2230,다바990477
202305,서비스,생활편의서비스,자동차정비/카센터,8094630,70957,다바985497
202305,소매업,가구,일반가구,320000,13835,다바989480
202305,소매업,음식료품소매,축산물,2267200,59149,다바992477
202305,소매업,차량판매,오토바이,1780000,16472,다바985481
202305,소매업,의류,속옷/내의,1818700,25087,다바988486
202305,서비스,의료서비스,내과,455600,17683,다바991477
202305,소매업,건축/인테리어,욕실/인테리어,253000,9898,다바988477
202305,음식,한식,족발전문점,1361000,20350,다바991478
202305,소매업,의류,일반의류(기타),494000,12811,다바989488
202305,소매업,의류,일반의류(기타),273000,6280,다바990479
202305,소매업,의류,옷감/직물/수예,260000,5855,다바991481
202305,소매업,서적,종합서점,2900200,64867,다바988487
202305,소매업,의류,일반의류(기타),1240000,40259,다바988486
202305,서비스,생활편의서비스,인쇄업,27500,550,다바991493
202305,음식,한식,닭갈비전문점,5504000,48268,다바990481
202305,소매업,가전제품,휴대폰매장,115000,,다바990482
202305,음식,한식,일반한식/백반,1088000,16636,다바989493
202305,소매업,음식료품소매,농산물,267000,11301,다바991478
202305,음식,떡/한과,떡/한과전문점,1164400,24480,다바992483
202305,소매업,음식료품소매,농산물,535000,16656,다바991479
202305,음식,떡/한과,떡/한과전문점,200000,6915,다바991478
202305,소매업,건축/인테리어,조명기구/전기용품,393800,19866,다바985481
202305,소매업,의류,아동복,2606200,28235,다바990481
202305,소매업,의류,일반의류(기타),127000,10683,다바989478
202305,서비스,생활편의서비스,미용실,1361000,10469,다바989487
202305,소매업,의류,일반의류(기타),573000,7608,다바991489
202305,음식,기타외국식,카레전문점,1785300,13636,다바990488
202305,소매업,사무/문구용품,문구용품,226700,6373,다바988493
202305,서비스,생활편의서비스,세차/광택,1122000,39407,다바987496
202305,소매업,패션잡화,잡화점,508000,16044,다바990477
202305,소매업,건축/인테리어,조명기구/전기용품,124850,7400,다바985482
202305,음식,한식,순대전문점,3572000,28817,다바989489
202305,소매업,의약/의료기기,보청기,1280000,45552,다바991481
202305,소매업,가전제품,종합가전제품,11667000,386677,다바987478
202305,소매업,의류,옷감/직물/수예,161300,4765,다바991482
202305,기타,기업,제조관련업,1015000,34330,다바986493
202305,음식,떡/한과,떡/한과전문점,707500,11108,다바991478
202305,소매업,건축/인테리어,조명기구/전기용품,7161154,,다바986485
202305,소매업,건강식품,건강식품,700000,15900,다바988477
202305,소매업,패션잡화,액세서리,601000,8005,다바987484
202305,소매업,음식료품소매,농산물,2733000,39870,다바987478
202305,소매업,패션잡화,잡화점,163000,5225,다바991478
202305,음식,한식,해장국/감자탕,2270500,20841,다바987486
202305,소매업,의류,옷감/직물/수예,100000,2788,다바989481
202305,소매업,패션잡화,귀금속전문점,9654000,59872,다바990482
202305,소매업,의류,속옷/내의,222600,7393,다바990478
202305,소매업,화장품/미용,원브랜드숍,1445500,33036,다바990479
202305,음식,한식,일반한식/백반,308000,4018,다바990478
202305,소매업,의류,일반의류(기타),35000,441,다바990478
202305,소매업,의약/의료기기,보청기,24000,818,다바987487
202305,소매업,의류,옷감/직물/수예,10000,278,다바989478
202305,소매업,의약/의료기기,약국,3795500,102171,다바992479
202305,소매업,건축/인테리어,욕실/인테리어,231000,10714,다바985497
202305,소매업,의류,일반의류(기타),470000,5165,다바988484
202305,소매업,화장품/미용,원브랜드숍,697500,6466,다바991483
202305,소매업,의류,일반의류(기타),515000,11442,다바989484
202305,서비스,생활편의서비스,사진관,566000,14015,다바991485
202305,소매업,건축/인테리어,욕실/인테리어,276500,,다바991490
202305,소매업,가정용품,커튼/침구,100000,2933,다바988481
202305,음식,한식,일반한식/백반,78000,1264,다바991481
202305,소매업,의류,일반의류(기타),24308500,209145,다바990482
202305,소매업,건강식품,건강식품,306100,7420,다바990477
202305,소매업,패션잡화,잡화점,750500,21087,다바991483
202305,소매업,의류,일반의류(기타),1405000,36688,다바993487
202305,소매업,종합소매,편의점,1667140,,다바990483
202305,소매업,건축/인테리어,열쇠/철물점,7150,414,다바993481
202305,소매업,음식료품소매,농산물,2221000,35977,다바989478
202305,소매업,음식료품소매,축산물,43000,1277,다바990478
202305,기타,기업,기타기업,219600,,다바992486
202305,소매업,의약/의료기기,약국,20000,560,다바990476
202305,소매업,건축/인테리어,욕실/인테리어,294000,13016,다바989477
202305,기타,기업,건축/건설/설비,2250000,,다바991493
202305,음식,한식,일반한식/백반,73000,981,다바991477
202305,음식,패스트푸드,치킨전문점,95000,1859,다바991482
202305,소매업,의류,일반의류(기타),325000,8427,다바991480
202305,소매업,종합소매,슈퍼마켓,188900,5914,다바993479
202305,소매업,의류,일반의류(기타),548000,7727,다바987486
202305,음식,분식,종합분식,2098500,17129,다바989491
202305,음식,떡/한과,떡/한과전문점,79000,2752,다바991479
202305,음식,한식,일반한식/백반,10983500,94997,다바990484
202305,소매업,음식료품소매,농산물,74000,2588,다바990476
202305,음식,한식,일반한식/백반,1414000,14849,다바991478
202305,음식,한식,막창전문점,1742000,15995,다바993480
202305,소매업,노점/무점포 소매,방문판매업,350000,6285,다바988486
202305,음식,떡/한과,떡/한과전문점,73000,2186,다바991478
202305,소매업,건강식품,인삼제품,593000,8033,다바990478
202305,소매업,음식료품소매,수산물,3151000,49164,다바988478
202305,서비스,의료서비스,일반의원,63155460,1023550,다바991489
202305,서비스,생활편의서비스,다이어트/피부관리,4300000,35591,다바988488
202305,서비스,여가/오락서비스,철학관,2000000,36682,다바991480
202305,소매업,가전제품,휴대폰매장,837700,38977,다바989484
202305,음식,한식,일반한식/백반,109000,1209,다바991478
202305,음식,한식,국수/칼국수전문점,259000,3840,다바990479
202305,소매업,건축/인테리어,열쇠/철물점,126500,5106,다바986485
202305,음식,패스트푸드,치킨전문점,1213500,17380,다바989493
202305,음식,제과/제빵,제과점,1046000,19911,다바990478
202305,소매업,음식료품소매,건어물,94000,5408,다바991478
202305,소매업,의류,일반의류(기타),750000,19450,다바991484
202305,소매업,음식료품소매,농산물,7385640,75953,다바991477
202305,소매업,사무/문구용품,문구용품,13200,397,다바992496
202305,소매업,화장품/미용,미용재료,347000,17108,다바991482
202305,소매업,운동/레져용품,종합체육사,2222900,29192,다바990481
202305,소매업,건축/인테리어,열쇠/철물점,108700,24995,다바986485
202305,음식,간이주점,민속주점,859000,11229,다바991492
202305,소매업,음식료품소매,식료품,88000,2647,다바986485
202305,소매업,음식료품소매,수산물,3139000,88159,다바993481
202305,소매업,건강식품,인삼제품,232000,5480,다바990477
202305,소매업,패션잡화,운동화/샌들/캐쥬얼화,6089400,,다바989486
202305,서비스,(정기)납부/대여서비스,협회및단체,300000,,다바989488
202305,서비스,의료서비스,마취통증의학과,1595700,63807,다바991477
202305,음식,제과/제빵,찐빵전문점,8766000,93482,다바987484
202305,기타,기업,유통/물류,283000,10011,다바991478
202305,소매업,종합소매,슈퍼마켓,523400,12829,다바991480
202305,소매업,화초 및 식물 소매,꽃집/꽃배달,263000,6008,다바988487
202305,소매업,건축/인테리어,열쇠/철물점,45000,918,다바992478
202305,소매업,의류,일반의류(기타),1320000,14273,다바991482
202305,서비스,생활편의서비스,미용실,674000,5849,다바988484
202305,소매업,의류,일반의류(기타),300000,7966,다바990480
202305,소매업,건축/인테리어,열쇠/철물점,18500,747,다바986479
202305,소매업,의약/의료기기,의료기기/용품,403500,16235,다바991478
202305,소매업,종합소매,편의점,5490820,57641,다바992496
202305,소매업,건강식품,인삼제품,2129000,24226,다바990478
202305,소매업,화초 및 식물 소매,꽃집/꽃배달,210500,5897,다바990477
202305,소매업,음식료품소매,식료품,9847700,216637,다바988479
202305,서비스,의료서비스,이비인후과,636800,22109,다바992477
202305,소매업,패션잡화,액세서리,4193000,50919,다바989486
202305,소매업,가구,일반가구,2245000,54208,다바987479
202305,서비스,(정기)납부/대여서비스,협회및단체,1310000,,다바987493
202305,소매업,의류,일반의류(기타),160000,8791,다바988484
202305,서비스,생활편의서비스,간판/광고,99000,2443,다바992491
202305,서비스,교육서비스,고시학원,700000,9807,다바990488
202305,기타,기업,유통/물류,4400,780,다바986482
202305,소매업,의류,일반의류(기타),200000,7131,다바991484
202305,소매업,의류,일반의류(기타),313000,4554,다바990478
202305,음식,중식,일반중국음식전문점,144000,1398,다바991478
202305,음식,한식,일반한식/백반,3208500,28224,다바989487
202305,소매업,음식료품소매,농산물,792900,24266,다바992478
202305,소매업,음식료품소매,농산물,170000,4461,다바991478
202305,소매업,의류,일반의류(기타),304000,8791,다바990478
202305,기타,도매,기계도매,36300,1422,다바985482
202305,음식,한식,일반한식/백반,708000,14773,다바992482
202305,소매업,기타용품,농어업용품,350100,24110,다바986486
202305,소매업,패션잡화,잡화점,193000,5933,다바993478
202305,소매업,기타용품,농어업용품,1990600,90772,다바991477
202305,소매업,패션잡화,액세서리,27000,920,다바990486
202305,서비스,생활편의서비스,주차장,37000,333,다바993477
202305,소매업,의류,일반의류(기타),474000,6294,다바988484
202305,음식,제과/제빵,찐빵전문점,3533500,33729,다바991490
202305,서비스,생활편의서비스,미용실,489000,5042,다바991490
202305,음식,중식,일반중국음식전문점,7643500,67410,다바987490
202305,소매업,사무/문구용품,문구용품,946000,18948,다바993477
202305,소매업,음식료품소매,농산물,1929000,57372,다바990476
202305,소매업,화초 및 식물 소매,꽃집/꽃배달,67000,1774,다바991489
202305,서비스,생활편의서비스,다이어트/피부관리,45000,1056,다바986486
202305,서비스,의료서비스,치과,662500,10150,다바992478
202305,소매업,차량판매,오토바이,265000,14510,다바985482
202305,음식,한식,횟집,140000,1615,다바993481
202305,소매업,의류,캐쥬얼,20191300,170260,다바989485
202305,소매업,패션잡화,귀금속전문점,2570000,33657,다바988482
202305,소매업,서적,신문/출판,48400,119,다바993490
202305,소매업,의류,스포츠의류,422000,,다바990483
202305,소매업,의약/의료기기,안경점,10000,90,다바988486
202305,음식,한식,옻닭전문점,42000,637,다바991479
202305,음식,한식,국수/칼국수전문점,1752000,19012,다바987484
202305,음식,한식,보리밥전문점,504500,,다바992492
202305,소매업,의류,일반의류(기타),85000,2203,다바990488
202305,음식,한식,일반한식/백반,265000,4723,다바991496
202305,소매업,가정용품,커튼/침구,125000,,다바993490
202305,음식,떡/한과,떡/한과전문점,110000,4842,다바991478
202305,서비스,교육서비스,서예/미술학원,2520000,32729,다바991484
202305,소매업,음식료품소매,농산물,953000,,다바991482
202305,소매업,패션잡화,귀금속전문점,13000,126,다바991488
202305,소매업,건축/인테리어,열쇠/철물점,133000,5730,다바990477
202305,서비스,생활편의서비스,미용실,1311000,9955,다바991485
202305,서비스,의료서비스,정형외과,19155500,384514,다바991482
202305,소매업,가정용품,기타가정용품,788000,16145,다바990478
202305,음식,한식,족발전문점,2379000,24331,다바991478
202305,소매업,의류,일반의류(기타),2125800,21115,다바990485
202305,소매업,건축/인테리어,열쇠/철물점,1377530,54288,다바986484
202305,소매업,의류,일반의류(기타),510000,13226,다바990488
202305,소매업,음식료품소매,축산물,317600,9998,다바991478
202305,소매업,사무/문구용품,문구용품,28200,1173,다바989492
202305,소매업,노점/무점포 소매,방문판매업,400000,7184,다바991490
202305,소매업,노점/무점포 소매,방문판매업,50000,897,다바991490
202305,소매업,의류,스포츠의류,4490060,39924,다바989486
202305,서비스,생활편의서비스,미용실,1963000,16571,다바990485
202305,소매업,화초 및 식물 소매,꽃집/꽃배달,50000,2587,다바990489
202305,소매업,가전제품,컴퓨터/주변기기,820000,97510,다바993477
202305,소매업,가구,일반가구,1000000,66730,다바989480
202305,소매업,노점/무점포 소매,방문판매업,647000,11621,다바991490
202305,소매업,건축/인테리어,조명기구/전기용품,188430,,다바986484
202305,서비스,생활편의서비스,발/네일케어,70000,1623,다바988487
202305,서비스,생활편의서비스,간판/광고,86900,2144,다바992480
202305,소매업,화장품/미용,원브랜드숍,3000000,100912,다바988484
202305,음식,제과/제빵,제과점,4667110,55173,다바990488
202305,음식,분식,종합분식,323000,5548,다바992494
202305,서비스,생활편의서비스,미용실,559000,4870,다바989487
202305,소매업,가정용품,주방용품,25000,1461,다바991479
202305,소매업,의류,교복,242200,3683,다바990490
202305,음식,한식,순대전문점,220000,3339,다바989494
202305,소매업,의류,속옷/내의,45200,830,다바989488
202305,서비스,생활편의서비스,미용실,427000,3706,다바991485
202305,서비스,생활편의서비스,미용실,2656000,24131,다바988486
202305,소매업,의류,일반의류(기타),527000,7688,다바989478
202305,음식,한식,일반한식/백반,277000,4000,다바993477
202305,음식,한식,일반한식/백반,242000,4578,다바990477
202305,서비스,생활편의서비스,세차/광택,333000,11228,다바992492
202305,소매업,음식료품소매,농산물,97000,2885,다바990476
202305,소매업,의약/의료기기,안경점,1125000,10091,다바989487
202305,소매업,음식료품소매,식료품,409000,22153,다바991478
202305,서비스,의료서비스,한의원,90200,8983,다바991479
202305,소매업,건축/인테리어,열쇠/철물점,102500,4149,다바992495
202305,음식,양식,종합양식,948000,19583,다바990486
202305,소매업,의류,일반의류(기타),88800,2302,다바992480
202305,소매업,음식료품소매,농산물,60000,2053,다바990476
202305,소매업,화장품/미용,향수전문점,1095000,12442,다바987487
202305,음식,떡/한과,떡/한과전문점,447000,8687,다바990477
202305,서비스,생활편의서비스,발/네일케어,4812850,35791,다바991485
202305,소매업,음식료품소매,수산물,1192000,33516,다바987484
202305,소매업,음식료품소매,농산물,704000,22277,다바990478
202305,소매업,종합소매,슈퍼마켓,668850,15800,다바988483
202305,음식,한식,기타수산물음식전문점,1557000,25028,다바991478
202305,서비스,생활편의서비스,인쇄업,90860,1824,다바990489
202305,소매업,의류,교복,1740600,15303,다바992480
202305,서비스,생활편의서비스,사진관,104000,2124,다바990489
202305,서비스,생활편의서비스,다이어트/피부관리,2615500,92285,다바988487
202305,서비스,(비정기)전문서비스,결혼서비스업,7575000,143980,다바989482
202305,서비스,생활편의서비스,기타수리서비스,330000,6660,다바994477
202305,서비스,여가/오락서비스,모텔/여관/여인숙,35000,381,다바985482
202305,음식,양식,종합양식,1717000,20083,다바989486
202305,소매업,의약/의료기기,안경점,3023000,22541,다바989486
202305,소매업,패션잡화,액세서리,40000,1361,다바989484
202305,소매업,음식료품소매,농산물,349000,14320,다바990477
202305,소매업,의류,일반의류(기타),163000,4227,다바989485
202305,음식,커피/음료,커피전문점,1237600,11682,다바989486
202305,소매업,가전제품,사무용기기,33000,1014,다바992484
202305,음식,커피/음료,커피전문점,580200,4894,다바992490
202305,소매업,의류,한복/민속옷,280000,8276,다바987482
202305,소매업,패션잡화,가방전문점,552000,21180,다바990482
202305,소매업,음식료품소매,농산물,3781500,64794,다바990477
202305,소매업,음식료품소매,식료품,76500,2300,다바990477
202305,음식,커피/음료,커피전문점,889900,11669,다바988488
202305,소매업,의류,일반의류(기타),267600,4204,다바989487
202305,서비스,생활편의서비스,인쇄업,30000,602,다바993478
202305,음식,한식,일반한식/백반,248036,4016,다바991479
202305,서비스,생활편의서비스,자동차정비/카센터,6492300,103870,다바993479
202305,소매업,음식료품소매,건어물,120000,4061,다바990477
202305,소매업,패션잡화,귀금속전문점,3598000,31270,다바990482
202305,소매업,패션잡화,귀금속전문점,6772000,62013,다바990482
202305,음식,분식,떡볶이전문점,2376900,19275,다바989483
202305,음식,한식,일반한식/백반,183000,3032,다바987481
202305,소매업,음식료품소매,농산물,193000,5680,다바990490
202305,서비스,교육서비스,기타학원,500000,25899,다바991495
202305,소매업,화장품/미용,원브랜드숍,2622660,49251,다바991478
202305,소매업,음식료품소매,농산물,567000,21028,다바986480
202305,소매업,의류,일반의류(기타),434000,2709,다바990480
202305,소매업,종합소매,슈퍼마켓,250300,3718,다바986487
202305,소매업,음식료품소매,농산물,964000,46665,다바990477
202305,음식,한식,일반한식/백반,25000,361,다바991479
202305,소매업,건강식품,인삼제품,9519000,83208,다바990482
202305,음식,한식,냉면전문점,5269700,49908,다바990483
202305,소매업,건강식품,인삼제품,5607750,168195,다바991493
202305,서비스,의료서비스,성형외과,7400000,254516,다바991483
202305,서비스,의료서비스,안과의원,721270,23358,다바992477
202305,음식,한식,일반한식/백반,74000,1068,다바989491
202305,서비스,의료서비스,성형외과,1998000,60339,다바991483
202305,서비스,의료서비스,일반의원,18542901,476730,다바989487
202305,서비스,의료서비스,일반의원,595000,9881,다바991483
202305,소매업,의류,일반의류(기타),235000,3917,다바991481
202305,소매업,기타용품,농어업용품,666200,31410,다바988478
202305,서비스,의료서비스,일반의원,3458400,57437,다바987487
202305,서비스,의료서비스,안과의원,4662740,60788,다바988487
202305,소매업,의약/의료기기,안경점,35000,314,다바990482
202305,소매업,패션잡화,잡화점,24500,754,다바990479
202305,소매업,화초 및 식물 소매,꽃집/꽃배달,339000,8595,다바989494
202305,서비스,여가/오락서비스,수족관,3834000,25054,다바987478
202305,소매업,의류,속옷/내의,2527000,22111,다바989487
202305,서비스,생활편의서비스,다이어트/피부관리,12410000,91999,다바990485
202305,소매업,음식료품소매,농산물,230000,7436,다바991476
202305,소매업,음식료품소매,식료품,44500,,다바992480
202305,음식,커피/음료,커피전문점,71500,523,다바990496
202305,서비스,여가/오락서비스,모텔/여관/여인숙,1375000,,다바985482
202305,음식,커피/음료,커피전문점,5000,147,다바992493
202305,음식,한식,일반한식/백반,6214000,54434,다바987483
202305,소매업,종합소매,슈퍼마켓,1456050,32067,다바985479
202305,음식,분식,떡볶이전문점,2320900,29500,다바990483
202305,음식,한식,일반한식/백반,429000,7278,다바991478
202305,소매업,음식료품소매,식료품,685000,31414,다바991478
202305,서비스,의료서비스,한의원,37200,1379,다바991489
202305,서비스,교육서비스,어린이집,1007000,0,다바991493
202305,소매업,의류,속옷/내의,818000,13644,다바990479
202305,음식,한식,일반한식/백반,4793500,45377,다바989483
202305,소매업,의약/의료기기,보청기,60000,2142,다바988487
202305,음식,한식,삼겹살/구이전문점,2000000,17929,다바986485
202305,소매업,가정용품,주방용품,2964400,94950,다바990490
202305,음식,한식,일반한식/백반,204000,4643,다바989490
202305,음식,한식,일반한식/백반,75000,1084,다바993480
202305,서비스,교육서비스,기타학원,2240000,,다바987487
202305,소매업,의약/의료기기,보청기,140000,3744,다바991485
202305,소매업,음식료품소매,수산물,850000,29187,다바991478
202305,음식,한식,일반한식/백반,315000,7798,다바991496
202305,소매업,음식료품소매,수산물,72000,2446,다바990476
202305,서비스,의료서비스,신경과,1951200,65367,다바992479
202305,소매업,연료소매,주유소,25017010,257760,다바992491
202305,음식,떡/한과,떡/한과전문점,610000,18884,다바991478
202305,소매업,패션잡화,가방전문점,2481000,36329,다바992480
202305,서비스,교육서비스,컴퓨터학원,645000,8704,다바992496
202305,소매업,음식료품소매,농산물,150000,4461,다바989478
202305,소매업,패션잡화,모자전문점,278000,8906,다바990478
202305,소매업,음식료품소매,식료품,2259300,32733,다바991482
202305,소매업,의류,일반의류(기타),90000,1195,다바994482
202305,서비스,의료서비스,일반의원,4413040,127354,다바990488
202305,음식,간이주점,호프/맥주,394000,5016,다바989488
202305,음식,커피/음료,커피전문점,505000,4477,다바989483
202305,소매업,가정용품,주방용품,649000,19356,다바987480
202305,소매업,건강식품,건강식품,86000,1955,다바990477
202305,서비스,교육서비스,서예/미술학원,4869250,63240,다바988485
202305,음식,유흥주점,룸살롱/단란주점,145000,4143,다바991482
202305,서비스,의료서비스,내과,1476600,60019,다바992477
202305,음식,제과/제빵,찐빵전문점,331000,7488,다바991478
202305,서비스,여가/오락서비스,인터넷PC방/게임방,1170000,9037,다바990488
202305,서비스,의료서비스,치과,10190600,111545,다바992480
202305,음식,한식,복요리전문점,496000,4896,다바990491
202305,소매업,종합소매,슈퍼마켓,27500,408,다바989492
202305,서비스,(정기)납부/대여서비스,협회및단체,730000,,다바991490
202305,음식,한식,일반한식/백반,56000,809,다바991481
202305,소매업,건강식품,인삼제품,840000,22675,다바989477
202305,음식,분식,떡볶이전문점,1487900,19334,다바990490
202305,음식,한식,돼지갈비전문점,9941000,90099,다바991480
202305,서비스,생활편의서비스,발/네일케어,160000,3708,다바988486
202305,소매업,의류,일반의류(기타),2173000,64865,다바993477
202305,소매업,의류,일반의류(기타),179000,2376,다바989486
202305,소매업,의류,일반의류(기타),226000,5789,다바990489
202305,서비스,의료서비스,동물병원,691550,7865,다바986486
202305,음식,커피/음료,커피전문점,5220520,46302,다바990486
202305,음식,한식,일반한식/백반,822500,8619,다바987484
202305,음식,간이주점,전전문점,728000,10851,다바991478
202305,소매업,음식료품소매,농산물,74000,1963,다바991476
202305,소매업,음식료품소매,축산물,899000,28482,다바988478
202305,소매업,음식료품소매,축산물,318000,11167,다바989478
202305,소매업,패션잡화,운동화/샌들/캐쥬얼화,49000,1729,다바991479
202305,음식,한식,닭강정전문점,1001000,16739,다바991478
202305,소매업,운동/레져용품,종합체육사,412000,7523,다바991484
202305,음식,한식,일반한식/백반,84000,1096,다바989497
202305,음식,간이주점,전전문점,292000,4768,다바991478
202305,음식,한식,일반한식/백반,1665700,17133,다바990478
202305,소매업,음식료품소매,농산물,1792500,27193,다바991477
202305,소매업,서적,신문/출판,94500,1934,다바991491
202305,음식,제과/제빵,제과점,812000,18896,다바991478
202305,서비스,생활편의서비스,다이어트/피부관리,700000,15426,다바989486
202305,서비스,생활편의서비스,미용실,257000,2708,다바988495
202305,소매업,화장품/미용,원브랜드숍,2552000,,다바988486
202305,음식,일식,초밥전문점,4261000,38007,다바988483
202305,음식,한식,삼겹살/구이전문점,1488000,14178,다바986484
202305,음식,분식,만두전문점,2754000,40449,다바987486
202305,서비스,생활편의서비스,다이어트/피부관리,292000,6143,다바988486
202305,기타,도매,기계도매,653400,48314,다바986484
202305,음식,한식,족발전문점,291000,4586,다바992478
202305,소매업,서적,종합서점,3225900,,다바990483
202305,음식,한식,일반한식/백반,130000,1877,다바987484
202305,음식,한식,일반한식/백반,14000,182,다바989492
202305,기타,도매,기계도매,220000,8609,다바986482
202305,소매업,의류,일반의류(기타),500000,6639,다바988484
202305,기타,기업,제조관련업,483000,18197,다바990476
202305,소매업,의류,캐쥬얼,17805830,,다바988485
202305,서비스,생활편의서비스,미용실,40000,347,다바992476
202305,소매업,취미-음악,피아노전문점,200000,4924,다바991488
202305,소매업,패션잡화,잡화점,1754400,32177,다바989488
202305,소매업,음식료품소매,농산물,4428950,206133,다바988478
202305,소매업,의류,일반의류(기타),20000,519,다바990484
202305,소매업,건축/인테리어,욕실/인테리어,13500,598,다바990490
202305,소매업,종합소매,슈퍼마켓,5620470,69254,다바990478
202305,소매업,의류,일반의류(기타),205000,12680,다바990482
202305,소매업,화초 및 식물 소매,꽃집/꽃배달,200000,4924,다바992484
202305,소매업,의류,일반의류(기타),484000,6878,다바989486
