gid,repo_2018,repo_2019,repo_2020,repo_2021,repo_2022
라바036611,0.0,0.0,0.0,0.0,0.0
다바855503,0.0,0.0,0.0,0.0,0.0
라바020522,0.0,0.0,0.0,0.0,0.0
라바144495,0.0,0.0,0.0,0.0,0.0
라바019471,0.0,0.0,0.0,0.0,0.0
라바020517,0.0,0.0,0.0,0.0,0.0
다바851535,0.0,0.0,0.0,0.0,0.0
다바867592,0.0,0.0,0.0,0.0,0.0
라바213458,0.0,0.0,0.0,0.0,0.0
라바051426,0.0,0.0,0.0,1.0,1.0
라바089513,0.0,0.0,0.0,0.0,0.0
라바061455,0.0,0.0,0.0,0.0,0.0
다바908576,0.0,0.0,0.0,0.0,0.0
라바182493,0.0,0.0,0.0,0.0,0.0
다바949361,0.0,0.0,0.0,0.0,0.0
라바055481,0.0,0.0,0.0,0.0,0.0
라바041581,0.0,0.0,0.0,0.0,0.0
라바047374,0.0,0.0,0.0,0.0,0.0
라바084440,0.0,0.0,0.0,0.0,0.0
다바924465,0.0,0.0,1.0,1.0,0.0
라바133472,0.0,0.0,0.0,0.0,0.0
다바906395,0.0,0.0,0.0,0.0,0.0
라바000572,0.0,0.0,0.0,0.0,0.0
라바115547,0.0,0.0,0.0,0.0,0.0
라바031480,0.0,0.0,0.0,0.0,0.0
라바007268,0.0,0.0,0.0,0.0,0.0
다바839501,0.0,0.0,0.0,0.0,0.0
다바874576,0.0,0.0,0.0,0.0,0.0
다바939300,0.0,0.0,0.0,0.0,0.0
라바067518,0.0,0.0,0.0,0.0,0.0
라바102521,0.0,0.0,0.0,0.0,0.0
다바940336,0.0,0.0,0.0,0.0,0.0
라바058511,0.0,0.0,0.0,0.0,0.0
라바138457,0.0,0.0,0.0,0.0,0.0
다바849520,0.0,0.0,0.0,0.0,0.0
라바046521,0.0,0.0,0.0,0.0,0.0
다바858504,1.0,0.0,0.0,0.0,0.0
라바041320,0.0,0.0,0.0,0.0,0.0
라바027378,0.0,0.0,0.0,0.0,0.0
다바870412,0.0,0.0,0.0,0.0,0.0
다바982407,0.0,0.0,0.0,0.0,0.0
라바030494,0.0,0.0,0.0,0.0,0.0
다바948443,0.0,0.0,0.0,0.0,0.0
라바126513,0.0,0.0,0.0,0.0,0.0
다바928562,4.0,0.0,1.0,1.0,3.0
라바113530,0.0,0.0,0.0,0.0,0.0
라바089456,0.0,0.0,0.0,0.0,0.0
다바949531,1.0,2.0,1.0,3.0,6.0
다바907491,0.0,0.0,0.0,0.0,0.0
다바964412,0.0,0.0,0.0,0.0,0.0
라바009379,0.0,0.0,0.0,0.0,0.0
다바894439,0.0,0.0,0.0,0.0,0.0
다바990262,0.0,0.0,0.0,0.0,0.0
다바850579,4.0,1.0,3.0,0.0,0.0
다바994316,0.0,0.0,0.0,0.0,0.0
라바140472,0.0,0.0,0.0,0.0,0.0
다바985296,0.0,0.0,0.0,0.0,0.0
라바020589,0.0,0.0,0.0,0.0,0.0
다바934518,0.0,0.0,0.0,0.0,1.0
라바105529,0.0,0.0,0.0,0.0,0.0
다바864581,0.0,0.0,0.0,0.0,0.0
다바957346,0.0,0.0,0.0,0.0,0.0
다바967323,0.0,0.0,0.0,0.0,0.0
라바051354,0.0,0.0,0.0,0.0,0.0
라바005531,0.0,0.0,0.0,0.0,0.0
라바022348,0.0,0.0,0.0,0.0,0.0
라바073560,0.0,0.0,0.0,0.0,0.0
라바114491,0.0,0.0,0.0,0.0,0.0
라바101572,0.0,0.0,0.0,0.0,0.0
라바046286,0.0,0.0,0.0,0.0,0.0
다바919353,0.0,0.0,0.0,0.0,0.0
라바011369,0.0,0.0,0.0,0.0,0.0
다바918396,0.0,0.0,0.0,0.0,0.0
다바859543,0.0,0.0,0.0,0.0,0.0
다바961289,0.0,0.0,0.0,1.0,7.0
다바985604,0.0,0.0,0.0,0.0,0.0
다바959612,0.0,0.0,0.0,0.0,0.0
라바030496,0.0,0.0,0.0,0.0,0.0
다바947335,0.0,0.0,0.0,0.0,0.0
라바069479,0.0,0.0,0.0,0.0,0.0
다바838525,0.0,0.0,0.0,0.0,0.0
다바854437,0.0,0.0,0.0,0.0,0.0
라바048558,0.0,0.0,0.0,0.0,0.0
다바853520,0.0,0.0,0.0,0.0,0.0
라바023312,0.0,0.0,0.0,0.0,0.0
라바073431,0.0,0.0,0.0,0.0,1.0
다바904488,0.0,0.0,0.0,0.0,0.0
다바916509,1.0,0.0,0.0,0.0,0.0
다바916399,0.0,0.0,0.0,0.0,0.0
다바942297,0.0,0.0,0.0,0.0,0.0
다바983316,0.0,0.0,0.0,0.0,0.0
다바830477,0.0,0.0,0.0,0.0,2.0
다바921610,0.0,0.0,0.0,0.0,0.0
다바921579,0.0,0.0,0.0,1.0,0.0
다바953397,0.0,0.0,0.0,0.0,0.0
라바039382,0.0,0.0,0.0,0.0,0.0
라바055349,0.0,0.0,0.0,0.0,2.0
라바112452,0.0,0.0,0.0,0.0,0.0
라바156524,0.0,0.0,0.0,0.0,0.0
라바006450,3.0,1.0,1.0,8.0,2.0
다바879537,0.0,0.0,0.0,0.0,0.0
라바089576,0.0,0.0,0.0,0.0,0.0
라바202534,0.0,0.0,0.0,0.0,0.0
다바929391,0.0,0.0,0.0,0.0,0.0
다바958373,0.0,0.0,0.0,0.0,0.0
다바950371,0.0,0.0,0.0,0.0,0.0
다바812549,0.0,0.0,0.0,0.0,0.0
다바925502,0.0,0.0,0.0,0.0,0.0
라바093498,0.0,0.0,0.0,0.0,0.0
라바039321,0.0,0.0,0.0,0.0,0.0
라바028451,1.0,0.0,0.0,0.0,0.0
다바864524,0.0,0.0,0.0,0.0,0.0
다바925468,0.0,0.0,0.0,0.0,0.0
라바150569,0.0,0.0,0.0,0.0,0.0
라바012535,0.0,0.0,0.0,0.0,0.0
라바090514,0.0,0.0,0.0,0.0,0.0
라바042433,0.0,0.0,0.0,0.0,0.0
라바002396,0.0,0.0,3.0,1.0,0.0
라바057412,0.0,0.0,0.0,0.0,0.0
다바981350,0.0,0.0,0.0,0.0,0.0
다바866464,0.0,0.0,0.0,0.0,0.0
다바911598,0.0,0.0,0.0,0.0,0.0
라바160544,0.0,0.0,0.0,0.0,0.0
라바159480,0.0,0.0,0.0,0.0,0.0
라바218478,0.0,0.0,0.0,0.0,0.0
다바950380,0.0,0.0,0.0,0.0,0.0
다바912477,0.0,0.0,0.0,0.0,0.0
라바091590,0.0,0.0,0.0,0.0,0.0
라바116518,0.0,0.0,0.0,0.0,0.0
다바996322,0.0,0.0,0.0,0.0,0.0
다바860551,0.0,0.0,0.0,0.0,0.0
다바950551,0.0,0.0,0.0,0.0,0.0
라바047337,0.0,0.0,0.0,0.0,0.0
라바138485,17.0,24.0,19.0,17.0,15.0
다바965371,0.0,0.0,0.0,0.0,0.0
라바030327,0.0,0.0,0.0,0.0,0.0
다바945301,0.0,0.0,0.0,0.0,0.0
라바039610,0.0,1.0,0.0,0.0,0.0
라바047303,0.0,0.0,0.0,0.0,0.0
라바066551,0.0,0.0,0.0,0.0,0.0
라바188481,0.0,0.0,0.0,0.0,0.0
라바023495,0.0,0.0,0.0,0.0,0.0
라바218439,0.0,0.0,0.0,0.0,0.0
다바857490,0.0,0.0,0.0,0.0,4.0
다바989341,0.0,0.0,0.0,0.0,0.0
라바023290,0.0,0.0,0.0,0.0,0.0
다바923300,0.0,0.0,0.0,0.0,0.0
라바050571,0.0,0.0,0.0,0.0,3.0
다바844520,0.0,0.0,0.0,0.0,0.0
라바003420,0.0,0.0,0.0,0.0,0.0
다바853608,0.0,0.0,0.0,0.0,0.0
라바044481,0.0,0.0,0.0,0.0,0.0
다바859528,0.0,0.0,0.0,0.0,0.0
다바993292,0.0,0.0,0.0,0.0,0.0
라바068466,0.0,0.0,0.0,0.0,0.0
라바007311,0.0,0.0,0.0,0.0,0.0
다바962630,0.0,0.0,0.0,0.0,0.0
다바981443,0.0,0.0,0.0,0.0,0.0
라바146533,0.0,0.0,0.0,0.0,0.0
다바968310,0.0,0.0,0.0,0.0,0.0
다바968408,0.0,0.0,0.0,0.0,0.0
다바980581,0.0,0.0,0.0,0.0,0.0
다바871408,0.0,0.0,0.0,0.0,0.0
다바905579,0.0,0.0,0.0,0.0,0.0
다바840440,0.0,0.0,0.0,0.0,0.0
라바167537,0.0,0.0,0.0,0.0,0.0
다바814546,0.0,0.0,0.0,0.0,0.0
다바896567,0.0,0.0,0.0,0.0,0.0
다바997308,0.0,0.0,0.0,0.0,0.0
다바856518,0.0,0.0,0.0,0.0,0.0
다바935346,3.0,1.0,3.0,5.0,2.0
다바935541,0.0,1.0,0.0,1.0,0.0
라바025470,0.0,0.0,0.0,1.0,0.0
라바073400,0.0,0.0,0.0,0.0,0.0
라바160561,0.0,0.0,0.0,0.0,0.0
라바000611,0.0,0.0,0.0,0.0,0.0
라바018507,0.0,0.0,0.0,0.0,0.0
라바025348,0.0,0.0,0.0,0.0,0.0
라바030418,0.0,0.0,0.0,0.0,0.0
다바883571,0.0,0.0,0.0,0.0,0.0
라바054410,0.0,0.0,0.0,0.0,0.0
라바016294,0.0,0.0,0.0,0.0,0.0
라바046568,0.0,0.0,0.0,0.0,0.0
라바137498,0.0,0.0,0.0,0.0,0.0
다바903485,0.0,0.0,0.0,1.0,0.0
다바893536,0.0,0.0,0.0,0.0,0.0
라바193477,0.0,0.0,0.0,0.0,0.0
다바873605,0.0,0.0,0.0,0.0,0.0
다바964529,0.0,0.0,0.0,0.0,0.0
다바920612,0.0,0.0,0.0,0.0,0.0
다바945414,0.0,0.0,0.0,0.0,0.0
다바944362,0.0,0.0,2.0,0.0,1.0
다바851544,0.0,0.0,0.0,0.0,0.0
라바059423,0.0,0.0,0.0,0.0,0.0
라바067479,0.0,0.0,0.0,0.0,0.0
라바175514,0.0,0.0,0.0,0.0,0.0
다바977390,2.0,0.0,1.0,0.0,2.0
다바896390,0.0,0.0,0.0,0.0,0.0
라바031469,0.0,0.0,0.0,0.0,0.0
라바037478,0.0,0.0,0.0,0.0,0.0
라바212449,0.0,0.0,0.0,0.0,0.0
라바092492,0.0,0.0,0.0,0.0,0.0
다바967307,0.0,0.0,0.0,0.0,0.0
다바831492,0.0,0.0,0.0,0.0,0.0
다바956308,0.0,0.0,0.0,0.0,0.0
다바999431,0.0,0.0,0.0,0.0,0.0
라바029286,0.0,0.0,0.0,0.0,0.0
라바041368,0.0,0.0,0.0,0.0,0.0
다바929568,1.0,0.0,1.0,1.0,4.0
라바029605,0.0,0.0,0.0,0.0,0.0
라바156516,0.0,0.0,0.0,0.0,0.0
다바987328,0.0,1.0,0.0,1.0,0.0
다바946396,0.0,0.0,0.0,0.0,0.0
라바198453,0.0,0.0,0.0,0.0,0.0
다바974472,0.0,0.0,0.0,0.0,0.0
라바180516,0.0,0.0,0.0,0.0,0.0
라바041617,0.0,0.0,0.0,0.0,0.0
다바952300,0.0,0.0,0.0,0.0,0.0
라바014556,0.0,0.0,0.0,0.0,0.0
다바911400,0.0,0.0,0.0,0.0,0.0
다바899434,0.0,0.0,0.0,0.0,0.0
라바180540,0.0,0.0,0.0,0.0,0.0
다바864465,0.0,0.0,0.0,0.0,0.0
라바008639,0.0,0.0,0.0,0.0,0.0
라바038529,0.0,0.0,0.0,0.0,0.0
다바865615,0.0,0.0,0.0,0.0,0.0
다바942601,0.0,0.0,0.0,0.0,0.0
다바979364,0.0,0.0,0.0,0.0,0.0
다바997562,0.0,0.0,0.0,0.0,0.0
라바028336,0.0,0.0,0.0,0.0,0.0
라바122533,0.0,0.0,0.0,0.0,0.0
다바995316,0.0,0.0,0.0,0.0,0.0
다바951531,4.0,6.0,5.0,6.0,5.0
다바926562,0.0,1.0,0.0,1.0,1.0
다바938428,0.0,0.0,0.0,0.0,0.0
다바969319,0.0,0.0,0.0,0.0,0.0
라바048425,0.0,0.0,0.0,0.0,0.0
다바964528,0.0,0.0,0.0,0.0,0.0
다바971537,0.0,0.0,0.0,0.0,0.0
다바964363,0.0,0.0,0.0,0.0,0.0
다바879520,0.0,0.0,0.0,0.0,0.0
라바058336,0.0,0.0,0.0,0.0,0.0
라바142570,0.0,0.0,0.0,0.0,0.0
다바955373,0.0,0.0,0.0,0.0,0.0
다바833557,0.0,0.0,0.0,0.0,0.0
다바965294,0.0,0.0,0.0,0.0,0.0
라바045570,5.0,4.0,5.0,1.0,6.0
라바031578,0.0,0.0,0.0,0.0,0.0
다바868559,0.0,0.0,0.0,0.0,0.0
다바987546,1.0,0.0,0.0,0.0,0.0
다바866535,0.0,0.0,0.0,0.0,0.0
다바892488,0.0,0.0,0.0,0.0,0.0
라바027346,0.0,0.0,0.0,0.0,0.0
라바049340,0.0,0.0,0.0,0.0,0.0
라바004584,0.0,0.0,0.0,0.0,0.0
다바995636,0.0,0.0,0.0,0.0,0.0
다바848427,0.0,2.0,0.0,0.0,0.0
라바067548,0.0,0.0,0.0,0.0,0.0
다바951507,1.0,1.0,0.0,0.0,0.0
다바962297,0.0,0.0,0.0,0.0,0.0
다바975624,0.0,0.0,0.0,0.0,0.0
라바039456,0.0,0.0,0.0,0.0,0.0
라바171564,0.0,0.0,0.0,0.0,0.0
다바893466,0.0,0.0,0.0,0.0,0.0
라바062529,0.0,0.0,0.0,0.0,0.0
라바049333,0.0,0.0,0.0,0.0,0.0
라바091511,0.0,0.0,0.0,0.0,0.0
라바055558,0.0,0.0,0.0,0.0,0.0
라바178516,0.0,0.0,0.0,0.0,0.0
다바940506,10.0,3.0,1.0,0.0,1.0
다바938320,0.0,0.0,0.0,0.0,1.0
다바992561,0.0,0.0,0.0,0.0,0.0
다바970430,0.0,3.0,1.0,0.0,2.0
라바114510,0.0,0.0,0.0,0.0,0.0
다바983372,0.0,0.0,0.0,0.0,0.0
라바029424,0.0,0.0,0.0,0.0,0.0
다바927373,1.0,0.0,0.0,1.0,1.0
라바103421,0.0,0.0,0.0,0.0,0.0
라바187520,0.0,0.0,0.0,0.0,0.0
라바061394,0.0,0.0,0.0,0.0,0.0
다바870500,0.0,0.0,0.0,0.0,1.0
라바033635,0.0,0.0,0.0,0.0,0.0
다바957471,0.0,0.0,0.0,1.0,2.0
라바000307,0.0,0.0,0.0,0.0,0.0
라바026611,1.0,0.0,2.0,1.0,0.0
라바124452,0.0,0.0,0.0,0.0,0.0
다바947581,0.0,0.0,0.0,0.0,0.0
라바041447,0.0,0.0,0.0,0.0,0.0
다바925435,0.0,0.0,0.0,0.0,0.0
다바993316,0.0,0.0,0.0,0.0,0.0
다바897382,0.0,0.0,0.0,0.0,0.0
다바947532,0.0,0.0,0.0,0.0,0.0
라바077527,0.0,0.0,0.0,0.0,0.0
라바035383,0.0,0.0,0.0,0.0,0.0
라바058612,0.0,0.0,1.0,2.0,0.0
다바849575,0.0,0.0,0.0,0.0,0.0
다바946516,0.0,0.0,0.0,0.0,0.0
다바987371,0.0,0.0,0.0,0.0,0.0
라바050337,0.0,0.0,0.0,0.0,0.0
다바924352,0.0,0.0,0.0,0.0,0.0
라바026481,0.0,0.0,0.0,0.0,0.0
다바888602,0.0,0.0,0.0,0.0,0.0
라바202451,0.0,0.0,0.0,0.0,0.0
라바109445,0.0,0.0,0.0,0.0,0.0
라바148549,0.0,0.0,0.0,0.0,0.0
라바032560,0.0,0.0,0.0,1.0,0.0
다바824431,0.0,0.0,0.0,0.0,0.0
다바956397,0.0,0.0,0.0,0.0,0.0
라바051434,0.0,0.0,0.0,0.0,0.0
다바845434,0.0,0.0,0.0,0.0,0.0
라바001522,4.0,4.0,1.0,1.0,1.0
라바060573,0.0,0.0,0.0,1.0,0.0
다바897510,11.0,2.0,4.0,2.0,3.0
다바979325,0.0,0.0,0.0,0.0,0.0
다바925582,0.0,0.0,0.0,0.0,0.0
다바929604,1.0,0.0,0.0,0.0,1.0
라바035509,0.0,0.0,0.0,0.0,0.0
다바983343,0.0,0.0,0.0,0.0,0.0
다바973414,0.0,0.0,0.0,0.0,0.0
다바979583,0.0,0.0,0.0,0.0,1.0
다바972579,0.0,0.0,0.0,0.0,0.0
라바039411,0.0,0.0,0.0,0.0,0.0
다바910589,0.0,0.0,0.0,1.0,0.0
라바213440,0.0,0.0,0.0,0.0,0.0
다바976564,0.0,0.0,2.0,1.0,0.0
라바011521,0.0,0.0,0.0,0.0,0.0
라바098575,0.0,0.0,0.0,0.0,0.0
라바044452,0.0,0.0,0.0,0.0,0.0
라바215454,0.0,0.0,0.0,0.0,0.0
라바006272,0.0,0.0,0.0,0.0,0.0
라바118475,0.0,0.0,0.0,0.0,0.0
라바188534,0.0,0.0,0.0,1.0,0.0
라바035615,0.0,0.0,0.0,0.0,0.0
다바961403,0.0,0.0,0.0,0.0,0.0
다바870479,0.0,0.0,0.0,0.0,0.0
라바017631,0.0,0.0,0.0,0.0,0.0
다바958452,1.0,0.0,0.0,0.0,0.0
라바105433,0.0,0.0,0.0,0.0,0.0
다바914477,0.0,0.0,0.0,0.0,0.0
라바074383,0.0,0.0,0.0,0.0,0.0
다바842490,0.0,1.0,3.0,3.0,0.0
다바847591,0.0,0.0,0.0,0.0,0.0
다바864428,0.0,0.0,0.0,0.0,0.0
라바052620,0.0,1.0,0.0,0.0,0.0
라바043371,0.0,0.0,0.0,0.0,0.0
라바080560,0.0,0.0,0.0,0.0,0.0
다바931306,0.0,0.0,0.0,0.0,0.0
다바892411,0.0,0.0,0.0,7.0,1.0
다바836524,0.0,0.0,0.0,0.0,0.0
라바131521,0.0,0.0,0.0,0.0,0.0
라바093488,0.0,0.0,0.0,0.0,0.0
라바108520,0.0,0.0,0.0,0.0,0.0
다바931451,0.0,0.0,0.0,0.0,0.0
다바824435,0.0,0.0,0.0,0.0,0.0
라바000293,0.0,0.0,0.0,0.0,0.0
다바951431,1.0,1.0,0.0,0.0,0.0
라바219450,0.0,0.0,0.0,0.0,0.0
라바046323,0.0,0.0,0.0,0.0,0.0
라바000361,0.0,0.0,0.0,0.0,0.0
다바980329,0.0,0.0,0.0,0.0,0.0
다바889409,1.0,2.0,0.0,0.0,0.0
다바948548,0.0,0.0,0.0,0.0,0.0
다바985374,0.0,0.0,0.0,0.0,0.0
다바953286,0.0,0.0,0.0,1.0,0.0
라바109559,0.0,0.0,0.0,0.0,0.0
다바892476,0.0,0.0,0.0,0.0,0.0
라바070541,0.0,0.0,0.0,0.0,0.0
라바098511,0.0,0.0,0.0,0.0,0.0
라바093509,0.0,0.0,0.0,0.0,0.0
라바017483,5.0,4.0,2.0,2.0,2.0
다바868538,0.0,0.0,0.0,0.0,0.0
다바992584,4.0,0.0,0.0,0.0,0.0
라바094557,0.0,0.0,0.0,0.0,0.0
라바195467,0.0,0.0,0.0,0.0,0.0
라바118514,0.0,0.0,0.0,0.0,0.0
라바069593,0.0,0.0,0.0,0.0,0.0
다바831478,0.0,0.0,0.0,0.0,0.0
다바868533,0.0,0.0,0.0,0.0,0.0
라바035438,0.0,0.0,0.0,0.0,0.0
라바167491,0.0,0.0,0.0,0.0,0.0
다바892489,0.0,0.0,0.0,0.0,0.0
라바107505,0.0,0.0,0.0,0.0,0.0
다바853458,3.0,2.0,1.0,0.0,0.0
다바856467,1.0,1.0,2.0,6.0,6.0
다바921519,0.0,0.0,0.0,0.0,0.0
다바950297,0.0,0.0,0.0,0.0,0.0
라바040332,0.0,0.0,0.0,0.0,0.0
다바968439,0.0,1.0,0.0,0.0,0.0
다바900423,0.0,0.0,0.0,0.0,0.0
다바943316,0.0,0.0,0.0,0.0,0.0
라바076474,0.0,0.0,0.0,0.0,0.0
라바074441,0.0,0.0,0.0,0.0,0.0
라바057619,0.0,0.0,0.0,0.0,0.0
라바049389,0.0,0.0,0.0,0.0,0.0
라바062609,0.0,0.0,0.0,0.0,0.0
라바014499,0.0,0.0,0.0,0.0,0.0
라바053435,0.0,0.0,0.0,0.0,0.0
라바115559,0.0,0.0,0.0,0.0,0.0
라바095585,0.0,0.0,0.0,0.0,0.0
다바971309,0.0,0.0,0.0,0.0,0.0
라바027567,0.0,0.0,0.0,0.0,0.0
라바042465,0.0,0.0,0.0,0.0,0.0
라바046527,0.0,0.0,0.0,0.0,0.0
다바925324,0.0,0.0,0.0,1.0,0.0
라바122526,0.0,0.0,0.0,0.0,0.0
다바840430,1.0,3.0,1.0,1.0,2.0
다바991353,0.0,0.0,0.0,0.0,0.0
라바038392,0.0,0.0,0.0,0.0,0.0
라바038522,0.0,0.0,0.0,0.0,0.0
다바942427,0.0,0.0,0.0,0.0,0.0
라바081387,0.0,0.0,0.0,0.0,0.0
라바215467,0.0,0.0,0.0,0.0,0.0
라바006275,0.0,0.0,0.0,0.0,0.0
라바081470,0.0,0.0,0.0,0.0,0.0
라바105523,0.0,0.0,0.0,0.0,0.0
라바057490,0.0,0.0,0.0,0.0,0.0
라바105467,0.0,0.0,0.0,0.0,0.0
다바996428,0.0,0.0,0.0,0.0,0.0
라바116446,0.0,0.0,0.0,0.0,0.0
라바169439,0.0,0.0,0.0,0.0,0.0
다바939294,0.0,0.0,0.0,0.0,0.0
라바022353,0.0,0.0,0.0,0.0,0.0
다바831556,0.0,0.0,0.0,0.0,0.0
다바954297,0.0,0.0,0.0,0.0,0.0
라바076515,0.0,0.0,0.0,0.0,0.0
라바018492,1.0,0.0,1.0,0.0,0.0
다바968355,0.0,0.0,0.0,0.0,0.0
라바044606,0.0,0.0,0.0,0.0,0.0
라바000499,0.0,0.0,0.0,0.0,0.0
라바014525,0.0,0.0,0.0,0.0,0.0
다바862544,0.0,1.0,0.0,0.0,0.0
다바961451,0.0,0.0,0.0,0.0,0.0
라바134453,0.0,0.0,0.0,0.0,0.0
다바929354,0.0,0.0,0.0,0.0,0.0
라바094430,0.0,0.0,0.0,0.0,0.0
다바870575,0.0,0.0,0.0,0.0,0.0
라바171522,0.0,0.0,0.0,0.0,0.0
다바988338,0.0,0.0,0.0,0.0,0.0
라바108474,0.0,0.0,0.0,0.0,0.0
라바142558,0.0,0.0,0.0,0.0,0.0
다바933606,0.0,0.0,0.0,0.0,0.0
라바030358,1.0,2.0,0.0,0.0,2.0
다바873545,1.0,0.0,0.0,1.0,0.0
라바062338,0.0,0.0,0.0,0.0,0.0
라바178554,0.0,0.0,0.0,0.0,0.0
다바823501,0.0,0.0,0.0,0.0,0.0
다바876618,0.0,0.0,0.0,0.0,0.0
다바894596,0.0,0.0,0.0,0.0,0.0
다바997343,0.0,0.0,0.0,0.0,0.0
라바062572,0.0,0.0,2.0,1.0,0.0
다바954316,0.0,0.0,0.0,0.0,0.0
라바042555,0.0,0.0,0.0,1.0,1.0
라바102467,0.0,0.0,0.0,0.0,0.0
라바044362,0.0,0.0,0.0,0.0,0.0
다바973434,0.0,0.0,0.0,0.0,0.0
라바009579,0.0,0.0,0.0,0.0,0.0
라바021626,0.0,0.0,0.0,0.0,0.0
라바095581,0.0,0.0,0.0,0.0,0.0
다바984357,0.0,0.0,0.0,0.0,0.0
라바040349,0.0,0.0,2.0,0.0,1.0
라바025366,0.0,0.0,0.0,0.0,0.0
다바844470,0.0,1.0,1.0,5.0,0.0
다바907485,0.0,0.0,0.0,0.0,0.0
라바213449,0.0,0.0,0.0,0.0,0.0
다바988334,0.0,0.0,0.0,0.0,0.0
다바962619,0.0,0.0,0.0,0.0,0.0
라바069427,0.0,0.0,0.0,0.0,0.0
다바953532,1.0,1.0,4.0,5.0,2.0
라바025392,0.0,1.0,0.0,0.0,0.0
다바861473,0.0,0.0,1.0,2.0,0.0
라바208470,0.0,0.0,0.0,0.0,0.0
라바038344,0.0,0.0,0.0,0.0,0.0
다바888458,0.0,0.0,0.0,0.0,0.0
다바931421,0.0,0.0,0.0,0.0,0.0
다바919319,0.0,1.0,0.0,0.0,0.0
라바018509,0.0,0.0,0.0,1.0,0.0
라바052533,0.0,0.0,0.0,0.0,0.0
라바210448,0.0,0.0,0.0,0.0,0.0
다바969513,7.0,4.0,4.0,5.0,12.0
다바945518,0.0,0.0,0.0,0.0,0.0
라바051456,0.0,0.0,0.0,0.0,0.0
다바926473,0.0,0.0,0.0,0.0,0.0
라바007560,0.0,0.0,0.0,0.0,0.0
라바128496,0.0,0.0,0.0,0.0,0.0
다바856426,0.0,0.0,0.0,0.0,0.0
다바960551,0.0,0.0,0.0,0.0,0.0
다바865423,0.0,0.0,0.0,0.0,0.0
라바042568,3.0,5.0,3.0,6.0,3.0
다바985598,0.0,0.0,0.0,0.0,0.0
라바021616,0.0,0.0,0.0,0.0,0.0
다바820543,0.0,0.0,0.0,0.0,0.0
다바912476,0.0,0.0,0.0,0.0,0.0
라바013394,0.0,0.0,0.0,0.0,0.0
라바072535,0.0,0.0,0.0,0.0,0.0
다바847456,0.0,0.0,0.0,0.0,1.0
다바923308,0.0,0.0,0.0,0.0,0.0
다바892547,0.0,0.0,0.0,0.0,0.0
라바074415,0.0,0.0,0.0,0.0,0.0
다바897447,0.0,0.0,0.0,0.0,0.0
다바862475,0.0,0.0,0.0,1.0,1.0
다바997297,0.0,0.0,0.0,0.0,0.0
라바051534,0.0,0.0,0.0,0.0,0.0
다바867477,0.0,0.0,0.0,0.0,0.0
라바021406,0.0,0.0,0.0,0.0,0.0
다바912381,0.0,0.0,0.0,0.0,0.0
라바073468,0.0,0.0,0.0,0.0,0.0
라바135467,0.0,0.0,0.0,0.0,0.0
라바075478,0.0,0.0,0.0,0.0,0.0
라바077500,0.0,0.0,0.0,0.0,0.0
다바934401,0.0,0.0,0.0,0.0,0.0
라바146506,0.0,0.0,0.0,0.0,0.0
라바066534,0.0,0.0,0.0,0.0,0.0
다바854459,0.0,0.0,0.0,0.0,0.0
라바060638,0.0,0.0,0.0,0.0,0.0
라바011561,0.0,0.0,0.0,0.0,0.0
라바046458,0.0,0.0,0.0,0.0,0.0
다바892571,0.0,0.0,0.0,2.0,0.0
라바086574,0.0,2.0,0.0,0.0,0.0
다바879527,0.0,0.0,0.0,0.0,0.0
다바984331,0.0,0.0,0.0,0.0,0.0
라바171498,0.0,0.0,0.0,0.0,0.0
라바048327,0.0,0.0,0.0,0.0,0.0
다바961450,0.0,0.0,0.0,2.0,1.0
라바123566,0.0,0.0,0.0,0.0,0.0
다바863544,0.0,0.0,0.0,0.0,0.0
라바104430,0.0,0.0,0.0,0.0,0.0
다바963387,0.0,0.0,0.0,0.0,0.0
다바960318,0.0,0.0,0.0,0.0,0.0
다바999245,0.0,0.0,0.0,0.0,0.0
다바948432,0.0,0.0,0.0,0.0,0.0
라바006619,0.0,0.0,0.0,0.0,0.0
라바026550,0.0,1.0,0.0,0.0,0.0
라바189530,0.0,0.0,0.0,0.0,0.0
다바994340,0.0,0.0,0.0,0.0,0.0
라바004284,0.0,0.0,0.0,0.0,0.0
다바909558,0.0,0.0,0.0,0.0,0.0
다바938349,0.0,0.0,0.0,0.0,0.0
라바066386,0.0,0.0,0.0,0.0,0.0
다바983400,0.0,0.0,0.0,0.0,0.0
다바826546,0.0,0.0,0.0,0.0,0.0
다바866604,0.0,0.0,0.0,0.0,0.0
라바139463,0.0,0.0,0.0,0.0,0.0
다바983357,0.0,0.0,0.0,0.0,0.0
다바837483,0.0,0.0,0.0,0.0,0.0
다바987475,13.0,4.0,7.0,4.0,5.0
라바043293,0.0,0.0,0.0,0.0,0.0
라바059598,0.0,0.0,0.0,0.0,0.0
라바070412,0.0,0.0,0.0,0.0,0.0
라바007354,0.0,0.0,0.0,0.0,0.0
다바955547,0.0,0.0,0.0,0.0,0.0
다바987377,0.0,0.0,0.0,0.0,0.0
라바003336,0.0,0.0,0.0,0.0,0.0
라바160569,0.0,0.0,0.0,0.0,0.0
다바932445,0.0,0.0,0.0,0.0,0.0
라바105448,0.0,2.0,1.0,1.0,0.0
라바031401,0.0,0.0,0.0,0.0,0.0
라바192461,0.0,0.0,0.0,0.0,1.0
라바192495,0.0,0.0,0.0,0.0,0.0
